Accession	Gene	Description	Control_1	Control_2	Control_3	Hypoxia_1	Hypoxia_2	Hypoxia_3	Log2FC	Pvalue
P08133	ANXA6	Annexin A6 OS=Homo sapiens GN=ANXA6 PE=1 SV=3 - [ANXA6_HUMAN]	0.985224776607505	1.00696079929632	1.00097564337507	1.0091414416486	0.955845254495949	0.937619489796455	-0.0449624550709963	0.290257928667825
Q9UHD8	SEPT9	Septin-9 OS=Homo sapiens GN=SEPT9 PE=1 SV=2 - [SEPT9_HUMAN]	0.999415560416276	1.00034159213464	0.994770512554309	1.09635769897797	1.00930785763369	1.04307532878234	0.0716144160528599	0.174412587404554
Q9NY33	DPP3	Dipeptidyl peptidase 3 OS=Homo sapiens GN=DPP3 PE=1 SV=2 - [DPP3_HUMAN]	0.967894173351295	1.02001964582911	1.00720653889047	1.18727679749305	1.18049201571265	1.18171674696627	0.245350385519181	0.00792232036918831
P62195	PRS8	26S protease regulatory subunit 8 OS=Homo sapiens GN=PSMC5 PE=1 SV=1 - [PRS8_HUMAN]	1.00741936998216	0.990600995104549	1.01243366695263	0.969285251130027	1.02531542589146	0.936565236364676	-0.0394517783672153	0.410401812479391
O15371	EIF3D	Eukaryotic translation initiation factor 3 subunit D OS=Homo sapiens GN=EIF3D PE=1 SV=1 - [EIF3D_HUMAN]	1.02058439973425	1.0008470168574	0.997276049449338	1.03281516855445	0.982270590184338	0.968893686446469	-0.0171656637441167	0.612433007875704
P30464	1B15	HLA class I histocompatibility antigen, B-15 alpha chain OS=Homo sapiens GN=HLA-B PE=1 SV=2 - [1B15_HUMAN]	1.03424419518177	1.01209195564017	0.942569054942752	1.26943072967543	1.27888568585544	1.19828974100701	0.326486105043663	0.00386088396526243
P30520	PURA2	Adenylosuccinate synthetase isozyme 2 OS=Homo sapiens GN=ADSS PE=1 SV=3 - [PURA2_HUMAN]	1.0046914154767	1.00183371970608	0.995505272033069	0.950012024360545	1.03040593128611	1.02162790606986	-0.00093202386630544	0.982330479265492
Q01518	CAP1	Adenylyl cyclase-associated protein 1 OS=Homo sapiens GN=CAP1 PE=1 SV=5 - [CAP1_HUMAN]	1.01613168489408	1.00788274944719	0.986206512956453	0.910461151638187	0.917470476805507	0.893183610408109	-0.145648397073248	0.00114163810923406
Q9H0U4	RAB1B	Ras-related protein Rab-1B OS=Homo sapiens GN=RAB1B PE=1 SV=1 - [RAB1B_HUMAN]	1.01416977804651	1.00049096406702	0.985415614659314	0.988135227403409	0.948270154864438	0.940846253994666	-0.0605434133666265	0.091350867315924
Q99729	ROAA	Heterogeneous nuclear ribonucleoprotein A/B OS=Homo sapiens GN=HNRNPAB PE=1 SV=2 - [ROAA_HUMAN]	1.0544710497479	0.984033920579438	0.954384024420305	1.066346938932	1.02360504660002	1.00308642382747	0.0482802457431195	0.398112408699598
Q9Y383	LC7L2	Putative RNA-binding protein Luc7-like 2 OS=Homo sapiens GN=LUC7L2 PE=1 SV=2 - [LC7L2_HUMAN]	1.02822554059276	1.01039570296237	0.95114919098156	1.01619370601177	1.00524810968583	0.966483184101968	-0.00042570819959655	0.992203373550196
Q9UQ35	SRRM2	Serine/arginine repetitive matrix protein 2 OS=Homo sapiens GN=SRRM2 PE=1 SV=2 - [SRRM2_HUMAN]	0.970843292746708	0.96242640142595	1.01015084286519	1.03985483970469	1.02802655101939	1.03310458235959	0.0755389213542396	0.0659769343341143
P25789	PSA4	Proteasome subunit alpha type-4 OS=Homo sapiens GN=PSMA4 PE=1 SV=1 - [PSA4_HUMAN]	1.00542787223123	1.00703370471153	0.979258939453308	0.947148725637799	0.890806236621338	0.862541353808644	-0.148723958021698	0.0524505862697573
P40925	MDHC	Malate dehydrogenase, cytoplasmic OS=Homo sapiens GN=MDH1 PE=1 SV=4 - [MDHC_HUMAN]	1.01556188110872	0.998464141176655	0.975741637443659	1.02922436324025	1.02091234320497	1.00264495980213	0.0301985257220199	0.217572790639354
Q9H4A4	AMPB	Aminopeptidase B OS=Homo sapiens GN=RNPEP PE=1 SV=2 - [AMPB_HUMAN]	0.959288537917352	1.01325350504719	1.0107992959018	0.914620883602375	0.876977706544469	0.911019224923228	-0.14237240359122	0.0136002786509522
O00148	DX39A	ATP-dependent RNA helicase DDX39A OS=Homo sapiens GN=DDX39A PE=1 SV=2 - [DX39A_HUMAN]	0.975946196901994	1.0172202440252	1.00443519487567	0.853064550462255	0.919515055733611	0.931272263738484	-0.149647749737618	0.0459472279924155
P28070	PSB4	Proteasome subunit beta type-4 OS=Homo sapiens GN=PSMB4 PE=1 SV=4 - [PSB4_HUMAN]	1.03009255449629	0.996643246337613	0.933945366669926	0.988291260113455	0.905553040451872	0.872238960981226	-0.0988861795398323	0.221710429151949
P35580	MYH10	Myosin-10 OS=Homo sapiens GN=MYH10 PE=1 SV=3 - [MYH10_HUMAN]	0.989373616607524	1.06742805141845	0.905212739122359	0.972612857918554	0.885877055683258	0.882107439556696	-0.110304233416235	0.262534741119435
P39687	AN32A	Acidic leucine-rich nuclear phosphoprotein 32 family member A OS=Homo sapiens GN=ANP32A PE=1 SV=1 - [AN32A_HUMAN]	1.06836074525847	0.957662755530488	0.981984856042069	1.01402588649761	1.04563806677135	1.0757562288154	0.0610226970299299	0.33855213064188
P15170	ERF3A	Eukaryotic peptide chain release factor GTP-binding subunit ERF3A OS=Homo sapiens GN=GSPT1 PE=1 SV=1 - [ERF3A_HUMAN]	0.992004238818302	0.995196024349158	0.999089477002867	0.859290327324851	0.8551485788087	0.853175555992882	-0.217925834962355	8.67162464628886e-07
P62333	PRS10	26S protease regulatory subunit 10B OS=Homo sapiens GN=PSMC6 PE=1 SV=1 - [PRS10_HUMAN]	1.02299756953142	0.988049271811077	0.976373728207986	0.893453744973978	0.950171946269755	0.939741098852942	-0.102300759225326	0.0439770782964753
P62917	RL8	60S ribosomal protein L8 OS=Homo sapiens GN=RPL8 PE=1 SV=2 - [RL8_HUMAN]	1.0348232602763	0.99088464350092	0.986379222740187	0.954379622101249	0.888243203448443	0.898488508352189	-0.136384656711078	0.0303298153120007
O14818	PSA7	Proteasome subunit alpha type-7 OS=Homo sapiens GN=PSMA7 PE=1 SV=1 - [PSA7_HUMAN]	1.00804929306979	0.996380528385123	1.00517907851922	0.89492473518964	0.88669946806211	0.872071170696392	-0.181638103474243	0.00087884231058744
P0DN79	CBSL	Cystathionine beta-synthase-like protein OS=Homo sapiens GN=CBSL PE=1 SV=1 - [CBSL_HUMAN]	0.963191134669411	1.0202610504599	1.0146057797057	0.645228056799058	0.614920615240626	0.571795687177931	-0.711942279301747	0.00108884465938272
Q9HB71	CYBP	Calcyclin-binding protein OS=Homo sapiens GN=CACYBP PE=1 SV=2 - [CYBP_HUMAN]	1.0449272550077	0.993305683271932	0.974415235461354	0.855485961778702	0.841020832411856	0.773459881174042	-0.287297626986455	0.00875826001730582
Q9NUU7	DD19A	ATP-dependent RNA helicase DDX19A OS=Homo sapiens GN=DDX19A PE=1 SV=1 - [DD19A_HUMAN]	0.986791906502907	1.00680367198987	1.00820518656726	0.934522489231045	0.886610138194835	0.92039272482375	-0.13113163837642	0.0160624907831274
P52789	HXK2	Hexokinase-2 OS=Homo sapiens GN=HK2 PE=1 SV=2 - [HXK2_HUMAN]	0.973512897664248	1.02183305877887	1.02500532457962	1.23179524096232	1.16916134442718	1.24892169450576	0.272952200641711	0.00218892442108465
P29508	SPB3	Serpin B3 OS=Homo sapiens GN=SERPINB3 PE=1 SV=2 - [SPB3_HUMAN]	0.99322686774643	0.981187916613504	1.03615672978423	4.09621837381892	3.89712957219499	3.55134840897649	1.93701087481012	0.00022213091201278
P09960	LKHA4	Leukotriene A-4 hydrolase OS=Homo sapiens GN=LTA4H PE=1 SV=2 - [LKHA4_HUMAN]	0.96981168371649	1.02473542371568	0.999410897807902	0.936793453309684	0.906147446765	0.893484241591903	-0.12968101569137	0.0137694095616143
P36873	PP1G	Serine/threonine-protein phosphatase PP1-gamma catalytic subunit OS=Homo sapiens GN=PPP1CC PE=1 SV=1 - [PP1G_HUMAN]	1.08016496508783	0.947622871634203	0.993703605071228	1.04704213077754	1.16367574994797	1.13042643127903	0.14578387540499	0.113680187203575
P15328	FOLR1	Folate receptor alpha OS=Homo sapiens GN=FOLR1 PE=1 SV=3 - [FOLR1_HUMAN]	1.07135665233253	1.00547364634529	0.940581556729367	1.37671825792406	1.39954340211103	1.4056052391314	0.472813999909265	0.0111822500267582
P05455	LA	Lupus La protein OS=Homo sapiens GN=SSB PE=1 SV=2 - [LA_HUMAN]	0.983964857764056	1.0084453218102	0.983592392931963	0.984395453311829	0.978420065040153	0.943936431506469	-0.0341155449741817	0.214113422343394
Q13283	G3BP1	Ras GTPase-activating protein-binding protein 1 OS=Homo sapiens GN=G3BP1 PE=1 SV=1 - [G3BP1_HUMAN]	1.0098908961471	0.988353413104333	0.975349737400726	0.849749854230245	0.904712276108508	0.963792833651668	-0.131284613719223	0.120520174248271
Q09028	RBBP4	Histone-binding protein RBBP4 OS=Homo sapiens GN=RBBP4 PE=1 SV=3 - [RBBP4_HUMAN]	1.06831275424753	0.93580881768762	0.984899905345326	0.953216961994451	1.11839360700447	1.00012758347673	0.0382732633086077	0.687194914660677
P43243	MATR3	Matrin-3 OS=Homo sapiens GN=MATR3 PE=1 SV=2 - [MATR3_HUMAN]	0.989216581744933	0.993326131536917	1.00786737857181	0.956763956404053	0.993348130158853	0.968126977522358	-0.0353763529436899	0.143977660502709
P09382	LEG1	Galectin-1 OS=Homo sapiens GN=LGALS1 PE=1 SV=2 - [LEG1_HUMAN]	1.05607659175693	0.980306636783285	0.946764878218727	1.00982068727776	1.05068321769436	0.997954719117074	0.0371252007274632	0.525975482366863
P52292	IMA1	Importin subunit alpha-1 OS=Homo sapiens GN=KPNA2 PE=1 SV=1 - [IMA1_HUMAN]	1.05083484163503	0.953667242644459	1.03538062018761	0.583488128073949	0.556887430833966	0.572303804945855	-0.826723027136875	0.00065550961644467
P41091	IF2G	Eukaryotic translation initiation factor 2 subunit 3 OS=Homo sapiens GN=EIF2S3 PE=1 SV=3 - [IF2G_HUMAN]	1.06247166347559	0.988213394071473	0.959443506901044	0.882325281519667	0.868380083274394	0.84977783641712	-0.209883317864131	0.0294212594631248
P54727	RD23B	UV excision repair protein RAD23 homolog B OS=Homo sapiens GN=RAD23B PE=1 SV=1 - [RD23B_HUMAN]	1.02615879822077	0.995677477273294	0.982603484628094	0.971791467450253	0.910013967780348	0.913129129056745	-0.104705201813066	0.0554594172134927
Q9BUF5	TBB6	Tubulin beta-6 chain OS=Homo sapiens GN=TUBB6 PE=1 SV=1 - [TBB6_HUMAN]	1.05030735788463	0.986288339119576	0.922212009694072	1.11752500113454	1.25286252437823	1.21762791198939	0.278515081871785	0.019494695383791
P18124	RL7	60S ribosomal protein L7 OS=Homo sapiens GN=RPL7 PE=1 SV=1 - [RL7_HUMAN]	0.999562417536367	0.975968138432766	1.05257562620796	0.965919112998312	0.828684158633049	0.851291887368014	-0.197201363238155	0.0835635346534847
P39019	RS19	40S ribosomal protein S19 OS=Homo sapiens GN=RPS19 PE=1 SV=2 - [RS19_HUMAN]	1.10053584841941	0.983774216904778	0.975111328639376	1.0389435964309	1.07062477247571	1.00669354666793	0.0283169027750381	0.679830444897668
P61019	RAB2A	Ras-related protein Rab-2A OS=Homo sapiens GN=RAB2A PE=1 SV=1 - [RAB2A_HUMAN]	0.986112038249675	1.00323884020638	1.00876510741252	1.01339029931462	1.02250779520298	1.02348589852911	0.0292380428800332	0.0797314299636964
P61106	RAB14	Ras-related protein Rab-14 OS=Homo sapiens GN=RAB14 PE=1 SV=4 - [RAB14_HUMAN]	1.01438633103246	1.00798546014144	0.986425895083309	0.958184507090656	0.952623373574438	0.876144467680048	-0.111590230685714	0.106119303217523
P32969	RL9	60S ribosomal protein L9 OS=Homo sapiens GN=RPL9 PE=1 SV=1 - [RL9_HUMAN]	1.01206754677922	0.992095401666493	0.977119017821122	0.927162372606938	0.870421212385992	0.88389355192891	-0.153279488711493	0.0153144771019955
Q13838	DX39B	Spliceosome RNA helicase DDX39B OS=Homo sapiens GN=DDX39B PE=1 SV=1 - [DX39B_HUMAN]	0.970423172659855	1.01155054663615	1.02039389430811	0.863750286484455	0.908683323684933	0.895163993085071	-0.170540293743296	0.00543189865641493
Q14203	DCTN1	Dynactin subunit 1 OS=Homo sapiens GN=DCTN1 PE=1 SV=3 - [DCTN1_HUMAN]	0.959209816365125	1.02831363130791	1.00458402754522	1.06140841036423	1.03023261703566	1.05071448916196	0.0711745959695665	0.122702688757251
Q06323	PSME1	Proteasome activator complex subunit 1 OS=Homo sapiens GN=PSME1 PE=1 SV=1 - [PSME1_HUMAN]	0.985774168055706	1.02553502511255	0.975456394038416	1.09685022841074	1.01075223437725	0.999176184476994	0.0559172664539099	0.325766627521767
Q13011	ECH1	Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial OS=Homo sapiens GN=ECH1 PE=1 SV=2 - [ECH1_HUMAN]	1.0325918715302	0.985406881704109	0.982610979851495	1.10784463503611	1.14472833460753	1.09002460569862	0.155789223265368	0.00772180339754701
P62136	PP1A	Serine/threonine-protein phosphatase PP1-alpha catalytic subunit OS=Homo sapiens GN=PPP1CA PE=1 SV=1 - [PP1A_HUMAN]	1.03174062330451	0.956648812571867	1.01200741684205	0.931572961865122	0.934018303306741	1.03525039334178	-0.0497061171596967	0.459965402644896
P43897	EFTS	Elongation factor Ts, mitochondrial OS=Homo sapiens GN=TSFM PE=1 SV=2 - [EFTS_HUMAN]	0.983624882804052	1.00656288776212	1.02887160740332	0.936879885429064	0.984128613922347	1.00375445770117	-0.0461397452095382	0.269677700721801
Q15907	RB11B	Ras-related protein Rab-11B OS=Homo sapiens GN=RAB11B PE=1 SV=4 - [RB11B_HUMAN]	0.973702826989654	0.993220615541152	1.04682628596416	0.978391548367812	1.00343174806018	1.00368127451839	-0.0130113540911823	0.727099703996472
P15531	NDKA	Nucleoside diphosphate kinase A OS=Homo sapiens GN=NME1 PE=1 SV=1 - [NDKA_HUMAN]	1.0165418515153	0.979525018294613	0.953078491993248	0.943732967216424	0.925620799654532	0.971817468112348	-0.0535965777558293	0.193274991920948
P61289	PSME3	Proteasome activator complex subunit 3 OS=Homo sapiens GN=PSME3 PE=1 SV=1 - [PSME3_HUMAN]	1.00718551508003	0.999295292749287	0.998135584021399	0.915116118265537	0.89195030938037	0.885352585756812	-0.158411374706032	0.00521143927523078
P61158	ARP3	Actin-related protein 3 OS=Homo sapiens GN=ACTR3 PE=1 SV=3 - [ARP3_HUMAN]	0.988283062688334	1.0289369894925	0.976534173248701	0.985771567632923	0.959429712606074	0.941118085576835	-0.0526237781397758	0.15553087955926
P62491	RB11A	Ras-related protein Rab-11A OS=Homo sapiens GN=RAB11A PE=1 SV=3 - [RB11A_HUMAN]	1.21952069010119	0.774069470660096	1.112580447449	1.05649722534231	1.05964122184655	0.986153621596086	0.0239967715834546	0.916203312085454
O43242	PSMD3	26S proteasome non-ATPase regulatory subunit 3 OS=Homo sapiens GN=PSMD3 PE=1 SV=2 - [PSMD3_HUMAN]	0.977590534456172	0.993685290751243	1.02846190463762	0.944026283749788	0.900121820948866	0.925537426018415	-0.115065717433919	0.0174789496389623
O43399	TPD54	Tumor protein D54 OS=Homo sapiens GN=TPD52L2 PE=1 SV=2 - [TPD54_HUMAN]	1.02065859061736	0.979253634746435	1.02324990238465	0.928216844463639	0.985716077106065	0.9452656159833	-0.0806146168693184	0.0733676547206348
Q14847	LASP1	LIM and SH3 domain protein 1 OS=Homo sapiens GN=LASP1 PE=1 SV=2 - [LASP1_HUMAN]	1.02193259992501	0.992608784794972	0.980455136594837	0.888819497749503	0.942734868257115	0.917155474098141	-0.123998704279733	0.0180271945777794
Q07021	C1QBP	Complement component 1 Q subcomponent-binding protein, mitochondrial OS=Homo sapiens GN=C1QBP PE=1 SV=1 - [C1QBP_HUMAN]	1.02291855698962	0.998196480344063	0.961211706031994	1.02420037580702	0.972173450764524	0.982928106163396	-0.00135723081212479	0.970723099163601
P35998	PRS7	26S protease regulatory subunit 7 OS=Homo sapiens GN=PSMC2 PE=1 SV=3 - [PRS7_HUMAN]	1.00747728530193	0.997001846717739	1.00446645183146	0.933395022913406	0.891472636848049	0.885524889507909	-0.151139303650514	0.0210146428657361
P30040	ERP29	Endoplasmic reticulum resident protein 29 OS=Homo sapiens GN=ERP29 PE=1 SV=4 - [ERP29_HUMAN]	1.21587569067633	0.880611634169795	0.903545352578224	0.892302630849481	1.14100784511279	1.08133036893415	0.0621595346114018	0.754218876806424
P52597	HNRPF	Heterogeneous nuclear ribonucleoprotein F OS=Homo sapiens GN=HNRNPF PE=1 SV=3 - [HNRPF_HUMAN]	1.10962065624215	0.996618965222151	0.914645624449979	0.910763736984478	0.943683435125211	0.943007570312356	-0.106533458764618	0.316282808035519
P13929	ENOB	Beta-enolase OS=Homo sapiens GN=ENO3 PE=1 SV=5 - [ENOB_HUMAN]	1.0763646034661	0.987208049855855	0.932890286031231	1.13887878647829	1.25271168657553	1.30611966021922	0.303527817637082	0.0223445441369668
P32119	PRDX2	Peroxiredoxin-2 OS=Homo sapiens GN=PRDX2 PE=1 SV=5 - [PRDX2_HUMAN]	1.0211894747583	0.990264150162499	0.991510654650408	1.07325845070096	1.05350876480938	1.07852840391938	0.0941426501453984	0.008102226357799
P08621	RU17	U1 small nuclear ribonucleoprotein 70 kDa OS=Homo sapiens GN=SNRNP70 PE=1 SV=2 - [RU17_HUMAN]	1.05824201572171	0.989920641257177	0.956340632850048	0.942876862235213	0.938215204984854	1.02592028426916	-0.0475333880053717	0.471920978610529
P60228	EIF3E	Eukaryotic translation initiation factor 3 subunit E OS=Homo sapiens GN=EIF3E PE=1 SV=1 - [EIF3E_HUMAN]	0.968012023471594	1.01828038974965	1.00995314963019	0.979849144465205	0.997574857415277	0.96343032806504	-0.0267131005741618	0.385602616701639
Q96TA1	NIBL1	Niban-like protein 1 OS=Homo sapiens GN=FAM129B PE=1 SV=3 - [NIBL1_HUMAN]	1.017138306072	1.01496195873021	0.962764779645112	1.29785229896494	1.27726056848191	1.25011598795274	0.353348082657312	0.00086747720855042
O75439	MPPB	Mitochondrial-processing peptidase subunit beta OS=Homo sapiens GN=PMPCB PE=1 SV=2 - [MPPB_HUMAN]	1.02149789492305	0.996846192411154	0.989255703511182	1.09238192920437	1.14638605840018	1.25120645856995	0.212448582156643	0.0584824182163286
Q9UJZ1	STML2	Stomatin-like protein 2, mitochondrial OS=Homo sapiens GN=STOML2 PE=1 SV=1 - [STML2_HUMAN]	1.00741653470015	1.01890630275284	0.983133750007429	1.03184393695292	1.00952571707058	0.995219149922553	0.0129490959774258	0.579080321568586
P62495	ERF1	Eukaryotic peptide chain release factor subunit 1 OS=Homo sapiens GN=ETF1 PE=1 SV=3 - [ERF1_HUMAN]	1.04359514370551	1.01913429612862	0.949740674782433	0.85015182337407	0.804649839545076	0.776195638394465	-0.309264736288923	0.00528425464780041
O00231	PSD11	26S proteasome non-ATPase regulatory subunit 11 OS=Homo sapiens GN=PSMD11 PE=1 SV=3 - [PSD11_HUMAN]	0.96600517936096	1.0301747202832	0.997063618679835	0.951520924027811	0.924297377320509	0.945747428161384	-0.0848287343194755	0.068305472129048
P42166	LAP2A	Lamina-associated polypeptide 2, isoform alpha OS=Homo sapiens GN=TMPO PE=1 SV=2 - [LAP2A_HUMAN]	0.974106501128465	1.00378770680274	0.986026608966663	0.990260069412017	0.97698452512472	0.997065748346487	0.00024781580230127	0.987906482826133
Q9Y617	SERC	Phosphoserine aminotransferase OS=Homo sapiens GN=PSAT1 PE=1 SV=2 - [SERC_HUMAN]	1.01576271671473	1.01370206741143	0.980971643349161	0.63969572791835	0.636430019646976	0.628783246258577	-0.660104744768838	7.88470924378318e-05
P09525	ANXA4	Annexin A4 OS=Homo sapiens GN=ANXA4 PE=1 SV=4 - [ANXA4_HUMAN]	0.999132425223472	1.00194856537211	1.00703887859669	1.16737174019744	1.18995602645567	1.12788701687747	0.212039741156799	0.00995818809426203
P20042	IF2B	Eukaryotic translation initiation factor 2 subunit 2 OS=Homo sapiens GN=EIF2S2 PE=1 SV=2 - [IF2B_HUMAN]	1.0271780963162	0.97380626129545	1.00156317431195	0.8675386816055	0.815291602481007	0.844177710917772	-0.248879918131464	0.00206053315084438
P23284	PPIB	Peptidyl-prolyl cis-trans isomerase B OS=Homo sapiens GN=PPIB PE=1 SV=2 - [PPIB_HUMAN]	1.01819556302192	0.993406811795575	0.981045616471944	0.882341024020693	0.802043140878914	0.836415946382445	-0.248470289187982	0.0148075687333426
Q12905	ILF2	Interleukin enhancer-binding factor 2 OS=Homo sapiens GN=ILF2 PE=1 SV=2 - [ILF2_HUMAN]	1.02797811878374	1.00389315960852	0.968104825094361	1.00109384692767	0.968129160828059	0.996319189686916	-0.0163739622573509	0.612814085822902
O75717	WDHD1	WD repeat and HMG-box DNA-binding protein 1 OS=Homo sapiens GN=WDHD1 PE=1 SV=1 - [WDHD1_HUMAN]	0.970296309519921	1.00969599210832	0.992593416016502	0.983828186800859	0.957625994017376	0.980979181423326	-0.0244620408669306	0.308058203865396
P13798	ACPH	Acylamino-acid-releasing enzyme OS=Homo sapiens GN=APEH PE=1 SV=4 - [ACPH_HUMAN]	1.01756797405372	0.996879005620314	0.978841367097579	1.34161818284314	1.32470020310631	1.33051232998378	0.417286486179709	0.00056356562078694
O00303	EIF3F	Eukaryotic translation initiation factor 3 subunit F OS=Homo sapiens GN=EIF3F PE=1 SV=1 - [EIF3F_HUMAN]	0.990023282404424	1.01697672426016	0.989927265006676	0.964214691138665	0.917139263291149	0.9218161084644	-0.0966751762733841	0.0321596171067544
Q8WWI1	LMO7	LIM domain only protein 7 OS=Homo sapiens GN=LMO7 PE=1 SV=3 - [LMO7_HUMAN]	0.993448201927824	0.980883997702725	1.02376470575129	1.07504123314644	1.00992260859004	1.01556901241105	0.0481232517783113	0.243331580302208
Q9Y277	VDAC3	Voltage-dependent anion-selective channel protein 3 OS=Homo sapiens GN=VDAC3 PE=1 SV=1 - [VDAC3_HUMAN]	0.892232851313194	1.06683622331549	1.03309169228773	1.1225533013923	1.24587547389738	1.21893098349861	0.264587024212232	0.058433766967657
O94905	ERLN2	Erlin-2 OS=Homo sapiens GN=ERLIN2 PE=1 SV=1 - [ERLN2_HUMAN]	0.928578346625099	1.05226186175138	1.01138483482829	1.18574599276991	1.14800987692012	1.13503703585958	0.214916017203005	0.043714619817743
O75533	SF3B1	Splicing factor 3B subunit 1 OS=Homo sapiens GN=SF3B1 PE=1 SV=3 - [SF3B1_HUMAN]	0.981784661342371	1.0195608840664	0.991304282994408	0.911258769774953	0.822414625221922	0.831607194974444	-0.22366055373503	0.0303454893663676
